Date,Close,Volume,RSI,MACD,Signal,MACD_Hist,Upper_Band,Middle_Band,Lower_Band
2014-06-30,25.023332595825195,19961400,34.08620659268355,-0.1252123788270154,-0.10413670178175616,-0.021075677045259256,25.839130614411683,25.324166679382323,24.809202744352962
2014-07-01,25.093332290649414,19813500,40.47614329381574,-0.12379039962770122,-0.10806744135094518,-0.015722958276756044,25.811499645504362,25.300333309173585,24.789166972842807
2014-07-02,25.206666946411133,13100400,48.78586694556864,-0.11222465535519532,-0.10889888415179522,-0.0033257712034001075,25.749655355374514,25.275166702270507,24.8006780491665
2014-07-03,25.25,8622000,55.58198357868354,-0.09842749354081093,-0.10680460602959838,0.008377112488787447,25.661484916028687,25.249000072479248,24.83651522892981
2014-07-07,25.356666564941406,15084000,58.1655655673595,-0.07798705681295459,-0.10104109618626962,0.02305403937331503,25.577846076258705,25.230000019073486,24.882153961888267
2014-07-08,25.549999237060547,23881500,67.65950193879848,-0.0456611789019874,-0.08996511272941318,0.044303933827425784,25.542818393244087,25.223999977111816,24.905181560979546
2014-07-09,25.73666763305664,18720300,66.59339111538134,-0.0049233548877047895,-0.07295676116107151,0.06803340627336672,25.60200154089574,25.23383331298828,24.865665085080824
2014-07-10,25.68666648864746,16117500,63.13458645381892,0.023061155026887548,-0.0537531779234797,0.07681433295036724,25.664589264580894,25.24883327484131,24.833077285101727
2014-07-11,25.606666564941406,13642500,62.44535647133049,0.03834177537627781,-0.0353341872635282,0.07367596263980601,25.712436620372642,25.266999912261962,24.821563204151282
2014-07-14,25.516666412353516,14468700,58.01687152483528,0.042697328715640026,-0.01972788406769456,0.062425212783334585,25.739055370870155,25.28816661834717,24.837277865824184
2014-07-15,25.613332748413086,13970700,58.96901962126047,0.053334494707463875,-0.005115408312662871,0.058449903020126745,25.778455277825664,25.313166618347168,24.847877958868672
2014-07-16,25.6200008392334,11172600,63.71678503158508,0.06159258363022957,0.008226190075915617,0.053366393554313954,25.80382792677795,25.344333267211915,24.884838607645882
2014-07-17,25.536666870117188,13890900,70.93591754646326,0.06071296250198088,0.01872354456112867,0.04198941794085222,25.8235697099444,25.35949993133545,24.895430152726497
2014-07-18,25.696666717529297,14739900,71.28948859562536,0.07209543562808562,0.02939792277452006,0.042697512853565565,25.86618290763704,25.379833221435547,24.893483535234054
2014-07-21,25.59000015258789,10372800,70.43265957373644,0.07168271354491651,0.03785488092859935,0.03382783261631716,25.887393881380888,25.397999858856203,24.908605836331517
2014-07-22,25.546667098999023,13149600,66.66666666666666,0.0670856909593347,0.04370104293474642,0.023384648024588277,25.901550441252613,25.412166595458984,24.922782749665355
2014-07-23,25.663333892822266,11982900,66.74813684191382,0.07202627857237687,0.049366090062272515,0.022660188510104352,25.929066032004847,25.42916660308838,24.929267174171912
2014-07-24,25.450000762939453,21684900,56.52174994713339,0.05805826957687543,0.051104525965193104,0.006953743611682328,25.93015351338617,25.441333293914795,24.95251307444342
2014-07-25,25.323333740234375,11845200,48.92705759851473,0.03634854824407796,0.04815333042097008,-0.011804782176892119,25.899219014742652,25.459000015258788,25.018781015774923
2014-07-28,25.23666763305664,16529700,39.17059561855942,0.012011743228484306,0.040925012982472926,-0.02891326975398862,25.88811403747322,25.465166759490966,25.042219481508713
2014-07-29,25.14666748046875,18880500,28.148179544780234,-0.01437193946286186,0.029865622493405967,-0.044237561956267824,25.870059022725293,25.471333503723145,25.072607984720996
2014-07-30,24.926666259765625,29931600,25.000031370816856,-0.052429088072425856,0.013406680380239601,-0.06583576845266545,25.90010871548075,25.463000202178954,25.025891688877156
2014-07-31,24.52666664123535,28894800,20.652208842002267,-0.11355726138920019,-0.011986107973648357,-0.10157115341555184,26.026441587259836,25.429000186920167,24.831558786580498
2014-08-01,24.51333236694336,24671700,21.55012028175352,-0.16121930781863725,-0.04183274794264614,-0.11938655987599112,26.113965670243346,25.392166805267333,24.67036794029132
2014-08-04,24.51333236694336,16206300,17.00005149831486,-0.19672410991783806,-0.07281102033768452,-0.12391308958015354,26.172096092000235,25.35000009536743,24.527904098734627
2014-08-05,24.446666717529297,31739700,16.023157706366376,-0.22761744986428312,-0.10377230624300425,-0.12384514362127887,26.20389812274377,25.29483346939087,24.38576881603797
2014-08-06,24.733333587646484,23804400,29.18826022160819,-0.2263596900994287,-0.12828978301428914,-0.09806990708513955,26.16177019497489,25.24466676712036,24.327563339265833
2014-08-07,24.649999618530273,21147000,21.762594925700938,-0.22944239220632667,-0.14852030485269666,-0.08092208735363002,26.121857265172412,25.192833423614502,24.26380958205659
2014-08-08,24.889999389648438,14988900,32.38253970387467,-0.21009760565151936,-0.16083576501246122,-0.04926184063905814,26.074023299088008,25.157000064849854,24.2399768306117
2014-08-11,24.786666870117188,14164200,31.433223086120506,-0.2007902091321334,-0.16882665383639567,-0.031963555295737744,26.035356071186097,25.120500087738037,24.205644104289977
2014-08-12,24.739999771118164,11784600,26.644170897087164,-0.19493261338459433,-0.1740478457460354,-0.020884767638558926,25.975877131939388,25.07683343887329,24.177789745807193
2014-08-13,24.676666259765625,19857300,28.832097734154743,-0.1931741206032811,-0.17787310071748455,-0.015301019885796546,25.907455422000005,25.029666709899903,24.1518779977998
2014-08-14,24.796667098999023,18408900,35.53114896694106,-0.18002225309385622,-0.1783029311927589,-0.0017193219010973315,25.8424092870458,24.992666721343994,24.142924155642188
2014-08-15,24.633333206176758,20828100,34.09489733015151,-0.18069603207264606,-0.17878155136873633,-0.0019144807039097322,25.735115293375934,24.939500045776366,24.1438847981768
2014-08-18,24.829999923706055,12047100,42.09649394235118,-0.1634761944659715,-0.17572047998818338,0.012244285522211878,25.63659431054709,24.901500034332276,24.166405758117463
2014-08-19,24.959999084472656,15143700,50.871066593031074,-0.13775158870766546,-0.1681267017320798,0.03037511302441434,25.542861435240198,24.872166633605957,24.201471831971716
2014-08-20,24.98666763305664,14694900,64.9350697605291,-0.1138997587967907,-0.157281313145022,0.043381554348231294,25.4004666052295,24.838333320617675,24.27620003600585
2014-08-21,25.183332443237305,15781800,69.43907349342518,-0.07822606379469477,-0.14147026327495657,0.0632441994802618,25.33640713260374,24.82499990463257,24.3135926766614
2014-08-22,25.24333381652832,12413400,70.46731430906082,-0.044598688202377446,-0.12209594826044075,0.0774972600580633,25.31701541683114,24.820999908447266,24.324984400063393
2014-08-25,25.229999542236328,10180800,72.63963308416572,-0.018807909397473566,-0.10143834048784732,0.08263043109037375,25.31551318864451,24.82066650390625,24.32581981916799
2014-08-26,25.17333221435547,12668700,64.6665835912486,-0.0029075942172092084,-0.0817321912337197,0.0788245970165105,25.320673521287848,24.821999740600585,24.323325959913323
2014-08-27,25.28333282470703,9601200,70.74230243061412,0.01835803011693926,-0.061714146963587915,0.08007217708052718,25.378197335114727,24.839833068847657,24.301468802580587
2014-08-28,25.299999237060547,8771100,65.7288489794007,0.03613943785859419,-0.042143429999151494,0.07828286785774569,25.433002590466423,24.878499698638915,24.323996806811408
2014-08-29,25.166667938232422,15241500,64.25001287457872,0.03902277976837709,-0.025910188045645776,0.06493296781402287,25.451897036958314,24.91116647720337,24.370435917448425
2014-09-02,25.25,13597200,68.61313563746475,0.04748467616612473,-0.011231215203291676,0.058715891369416406,25.47480802797841,24.9479998588562,24.42119168973399
2014-09-03,25.336666107177734,14128200,73.6842033215242,0.06048676678063458,0.003112381193493576,0.057374385587141,25.490574883308177,24.992499828338623,24.49442477336907
2014-09-04,25.520000457763672,15846900,74.82837139082352,0.08460924446802309,0.019411753848399483,0.06519749061962361,25.566627110975045,25.031833171844482,24.49703923271392
2014-09-05,25.836666107177734,23525400,87.3706170929377,0.12780549110549444,0.04109050129981848,0.08671498980567596,25.70505350300964,25.091166496276855,24.47727948954407
2014-09-08,25.510000228881836,17816700,69.54026264442155,0.13413341494765874,0.059699084029386534,0.0744343309182722,25.755587560551643,25.122166538238524,24.488745515925405
2014-09-09,25.579999923706055,16896000,68.45242352716782,0.14314662535188205,0.07638859229388564,0.06675803305799641,25.806060663739768,25.161833190917967,24.517605718096167
2014-09-10,25.503332138061523,20091300,64.93252055915158,0.14246100814876783,0.08960307546486208,0.05285793268390575,25.829273777919944,25.199999809265137,24.57072584061033
2014-09-11,25.366666793823242,14859900,55.48905843117548,0.1293982776583853,0.09756211590356674,0.03183616175481856,25.81687736754122,25.234499835968016,24.652122304394812
2014-09-12,25.25666618347168,16956900,50.387569391000405,0.10891434294234159,0.0998325613113217,0.009081781631019886,25.802185297250595,25.257499790191652,24.71281428313271
2014-09-15,25.270000457763672,11245500,51.162819065530826,0.0926881898411871,0.09840368701729478,-0.005715497176107684,25.748060457438815,25.289333152770997,24.83060584810318
2014-09-16,25.440000534057617,12328500,57.27278496618265,0.09248037580713842,0.09721902477526351,-0.004738648968125092,25.72833612986202,25.319833183288573,24.911330236715127
2014-09-17,25.413333892822266,12717000,53.71432432844833,0.08913639769550485,0.09560249935931178,-0.006466101663806928,25.7157194313041,25.342499923706054,24.969280416108006
2014-09-18,25.406667709350586,14255100,53.06519310853606,0.08496889710095346,0.09347577890764013,-0.00850688180668667,25.697635634740717,25.363499927520753,25.02936422030079
2014-09-19,25.613332748413086,39970500,62.31614998101413,0.09722155477002659,0.09422493408011742,0.002996620689909163,25.725597803936257,25.38499994277954,25.044402081622824
